zip,ZCTA,total,rural,distance_from_shands,median_income,perc_below_poverty,prop_black,prop_hisp
64755,64755,2466,1,866.8848535,41364,19.6,0,0.009326845
41572,41572,3761,1,528.1967084,41389,19.2,0.007710715,0.005317735
67363,67363,39,1,932.3151772,-,0,0,0
24128,24128,1673,1,539.2094325,44943,14.6,0,0
95374,95374,1847,1,2265.378143,44000,26.2,0,0.483486735
42431,42431,26384,0,605.8835407,42185,16,0.088348999,0.028123105
95348,95348,31387,0,2244.483044,40903,24.7,0.066014592,0.416063976
24737,24737,50,1,533.8739531,-,0,0,0
65706,65706,14616,1,804.7660344,45883,12.5,0.007389163,0.030035577
24157,24019,26869,0,547.0454032,61752,7.5,0.087014775,0.052327962
24019,24019,26869,0,547.0454032,61752,7.5,0.087014775,0.052327962
24050,24019,26869,0,547.0454032,61752,7.5,0.087014775,0.052327962
24174,24174,2838,1,552.4816273,41758,14.6,0.025017618,0.026427061
24523,24523,18789,1,553.5294698,44131,14.4,0.174410559,0.008941402
41669,41669,1096,1,529.0242545,23869,28.1,0.064781022,0.002737226
95196,95110,19239,0,2321.191866,68693,20.8,0.038151671,0.598315921
95110,95110,19239,0,2321.191866,68693,20.8,0.038151671,0.598315921
95194,95110,19239,0,2321.191866,68693,20.8,0.038151671,0.598315921
42733,42733,1300,1,554.1750608,36136,23.5,0,0.011538462
95113,95113,1163,0,2320.792228,61500,35.2,0.233877902,0.070507309
95172,95113,1163,0,2320.792228,61500,35.2,0.233877902,0.070507309
95108,95113,1163,0,2320.792228,61500,35.2,0.233877902,0.070507309
95115,95113,1163,0,2320.792228,61500,35.2,0.233877902,0.070507309
95109,95113,1163,0,2320.792228,61500,35.2,0.233877902,0.070507309
95103,95113,1163,0,2320.792228,61500,35.2,0.233877902,0.070507309
95106,95113,1163,0,2320.792228,61500,35.2,0.233877902,0.070507309
95148,95148,46993,0,2315.286857,107324,8.6,0.034537059,0.257165961
67155,67155,179,1,1100.287428,60500,0.6,0,0
95192,95112,57503,0,2320.52603,49454,23.9,0.04643236,0.436359842
95112,95112,57503,0,2320.52603,49454,23.9,0.04643236,0.436359842
95190,95112,57503,0,2320.52603,49454,23.9,0.04643236,0.436359842
24724,24724,110,1,531.8109743,77656,14.5,0.081818182,0
93644,93644,7434,1,2193.44548,44223,14,0.003497444,0.092682271
41739,41739,108,1,531.5577653,61583,0,0,0
41822,41822,2300,1,529.9455876,27222,28.2,0.000869565,0.010434783
40442,40442,1327,1,547.2039997,25357,46.2,0.002260739,0.027128862
67357,67357,12664,0,911.125908,40436,18.6,0.049905243,0.052747947
24830,24830,86,1,529.8319984,57917,5.8,0.011627907,0
24715,24715,433,1,532.2613861,33750,23.6,0.016166282,0
62908,62908,497,1,647.0424034,27625,10.5,0,0
42369,42369,331,1,592.6158125,32292,20.8,0,0.039274924
24813,24813,348,1,531.4532424,22857,39.1,0,0
24732,24740,31136,0,536.2248848,38321,19,0.025693731,0.0086074
24739,24740,31136,0,536.2248848,38321,19,0.025693731,0.0086074
24740,24740,31136,0,536.2248848,38321,19,0.025693731,0.0086074
67341,67341,254,1,918.8281994,40875,3.9,0,0
63636,63636,632,1,708.3507497,29348,23.7,0,0
42374,42374,220,1,596.6170652,32500,27.3,0,0
41721,41721,570,1,532.212935,26875,17.6,0.021052632,0.003508772
40981,41721,570,1,532.212935,26875,17.6,0.021052632,0.003508772
84782,84782,753,1,1870.655761,51364,13.8,0,0
40983,40983,761,1,534.4464181,15263,76.1,0,0
41844,41844,1809,1,529.676056,29583,33.7,0.00331675,0
65646,65646,2316,1,840.2237722,46591,19.8,0,0.036701209
41727,41727,898,1,532.9643218,41250,41.2,0,0
23836,23836,11916,0,602.6625135,83465,4.4,0.200570661,0.068479355
42719,42718,24408,1,558.742829,36182,22.6,0.047525402,0.019788594
42718,42718,24408,1,558.742829,36182,22.6,0.047525402,0.019788594
62961,62961,48,1,661.4779559,54750,4.2,0,0
95301,95301,38007,0,2250.219009,48488,22.9,0.039729524,0.477227879
66724,66724,1210,1,891.3372068,39167,11.4,0.005785124,0.019008264
24593,24593,1958,1,563.7910287,60833,21,0.196629213,0
42325,42325,2529,1,599.5559679,30375,19.2,0,0.001581653
66760,66760,44,1,881.7848015,-,0,0,0
24808,24808,650,1,531.7321373,26833,28.3,0.052307692,0
95055,95051,54406,0,2325.922367,101292,6.6,0.030272396,0.15803404
95051,95051,54406,0,2325.922367,101292,6.6,0.030272396,0.15803404
42782,42782,1128,1,562.6675352,29943,23.4,0.029255319,0
67071,67071,93,1,1084.225174,44602,0,0,0
65555,65555,1125,1,759.4470765,37417,20.9,0,0.010666667
67346,67346,402,1,966.3754654,50688,2.5,0,0
23831,23831,34048,0,600.5915959,66723,7,0.230086936,0.07912359
41740,41740,888,1,531.2835347,47639,16.7,0,0
23125,23125,46,1,634.225391,-,21.7,0,0
41513,41513,451,1,530.408807,29625,19.5,0,0
41606,41606,481,1,531.2291888,29875,20.2,0,0
95050,95050,37714,0,2324.096561,69341,13.9,0.032985098,0.289070372
95052,95050,37714,0,2324.096561,69341,13.9,0.032985098,0.289070372
24538,24538,4496,1,564.176286,55170,10.5,0.221530249,0.027357651
41745,41745,82,1,532.0703632,30625,52.4,0,0
95053,95053,2730,0,2310.335154,133333,40.6,0.032967033,0.142490842
40489,40489,3933,1,545.7735577,35935,27.9,0,0.012712942
24570,24570,7,1,555.2874849,-,100,0,0
24817,24817,767,1,531.4102665,18257,44.6,0,0
81321,81321,14284,0,1595.95916,40850,20.3,0.004900588,0.153178381
94087,94087,55229,0,2328.752014,122354,5.3,0.010936283,0.086476308
41650,41650,486,1,530.3242691,14203,61.6,0.08436214,0
94024,94024,22573,0,2331.566301,167546,3.1,0.008550038,0.033934346
81328,81328,4092,1,1579.734573,48894,12.9,0,0.089442815
62943,62943,676,1,644.0692355,19583,41.9,0.106508876,0
40486,40486,2788,1,538.2259909,32841,53.6,0,0
23138,23138,262,1,635.0869138,46932,11.1,0,0
23347,23347,790,1,645.7103488,28542,31.8,0.234177215,0.23164557
24658,24620,3300,1,534.3638652,17019,57.2,0,0
24620,24620,3300,1,534.3638652,17019,57.2,0,0
66753,66753,1032,1,900.1975579,50046,11.6,0,0.003875969
95116,95116,52597,0,2318.777691,47413,22.1,0.028214537,0.640758979
95156,95116,52597,0,2318.777691,47413,22.1,0.028214537,0.640758979
24556,24556,3547,1,557.2370233,63447,8.9,0.058359177,0.005638568
24522,24522,9924,1,569.3932983,46830,16.6,0.202841596,0.011386538
42333,42333,1318,1,587.4298824,29120,18.2,0.018209408,0.000758725
24150,24150,790,1,538.7034468,36004,19.6,0,0
95140,95140,233,1,2306.991119,166750,0,0,0.330472103
24020,24020,384,0,548.1668051,-,0,0.302083333,0.046875
24551,24551,22080,0,559.3288928,73386,5.2,0.044972826,0.017708333
24513,24551,22080,0,559.3288928,73386,5.2,0.044972826,0.017708333
24502,24502,45728,0,560.572126,46580,21.7,0.152116865,0.04021606
24515,24502,45728,0,560.572126,46580,21.7,0.152116865,0.04021606
24514,24502,45728,0,560.572126,46580,21.7,0.152116865,0.04021606
41862,41862,1017,1,531.0226836,38365,27.2,0,0
62926,62926,2230,1,659.4185423,48000,11.5,0.004932735,0.007174888
41612,41612,45,1,530.8950595,-,0,0,0
40456,40456,9614,1,543.156053,32371,26.2,0.001768255,0.006656959
40473,40456,9614,1,543.156053,32371,26.2,0.001768255,0.006656959
40492,40456,9614,1,543.156053,32371,26.2,0.001768255,0.006656959
93515,93514,14472,0,2128.226039,51250,12,0.010986733,0.186636263
93514,93514,14472,0,2128.226039,51250,12,0.010986733,0.186636263
65444,65444,1169,1,770.7901348,45697,19.6,0,0.053036784
67353,67353,447,1,960.3223071,31442,14.2,0,0.049217002
67345,67345,127,1,956.358251,34792,5.5,0,0
23163,23163,234,1,634.3960454,37097,0,0.038461538,0
24873,24873,388,1,531.0825064,20905,10.8,0,0
24850,24850,824,1,528.1562252,18571,36.3,0,0
62938,62938,2997,1,639.1396378,38915,19.1,0.050717384,0.015348682
23030,23030,4937,1,610.2755663,46090,13,0.506380393,0.018229694
24077,24077,1151,0,549.5971894,49286,2.1,0,0.007819288
63739,63739,335,1,681.7460156,43750,10.4,0,0
62923,62923,510,1,653.8384695,35486,8,0.001960784,0.009803922
62909,62923,510,1,653.8384695,35486,8,0.001960784,0.009803922
24836,24836,571,0,532.0628707,31797,20.5,0.273204904,0
42541,42541,671,1,549.5285719,53542,13.6,0,0.029806259
24879,24879,732,1,531.1605931,19777,48.1,0,0
24070,24070,1378,1,545.0425562,66477,17.1,0.030478955,0.016690856
41559,41559,354,1,530.9014315,43594,11.6,0,0
41712,41712,214,1,533.4806017,22563,29.4,0,0
24855,24887,14,1,534.2659258,-,0,0,0
24887,24887,14,1,534.2659258,-,0,0,0
24093,24093,216,1,538.7374076,53203,17.1,0,0
41817,41817,219,1,532.0968571,66033,0,0,0.02283105
95127,95127,64498,0,2316.964208,70692,13.2,0.024884493,0.572172781
95133,95133,27381,0,2319.006078,72459,16,0.022899091,0.259230854
42758,42758,200,1,555.2398854,88833,16.5,0,0
81087,81087,235,1,1269.257939,34583,16.6,0.004255319,0.123404255
94086,94086,47051,0,2328.134043,100215,8,0.024866634,0.198635523
23147,23140,5857,1,617.0229433,67903,7,0.234591088,0.008878265
23140,23140,5857,1,617.0229433,67903,7,0.234591088,0.008878265
41540,41540,296,1,533.1072591,34821,28.4,0,0
65752,65752,313,1,845.7905491,18811,36.1,0.031948882,0.022364217
24861,24861,347,1,533.8820243,40357,28.2,0.406340058,0
24064,24064,4377,1,551.545158,63952,6.6,0.005711675,0.004340873
24178,24064,4377,1,551.545158,63952,6.6,0.005711675,0.004340873
67352,67352,644,1,950.7124265,32738,27.5,0,0.032608696
40409,40409,3922,1,544.6824755,33695,23.1,0.001784804,0.000764916
41831,41831,1002,1,533.5946969,42823,17.9,0.00998004,0
67143,67143,58,1,1091.665416,33125,6.9,0,0
94028,94028,6720,0,2338.504841,180174,3,0.001339286,0.027380952
94023,94022,19737,0,2333.629429,182750,3,0.000658661,0.034605056
94022,94022,19737,0,2333.629429,182750,3,0.000658661,0.034605056
24505,24501,26574,0,563.4029183,30717,29.6,0.362271393,0.02111086
24506,24501,26574,0,563.4029183,30717,29.6,0.362271393,0.02111086
24501,24501,26574,0,563.4029183,30717,29.6,0.362271393,0.02111086
42713,42713,1382,1,569.3965665,37727,22.3,0.020260492,0.003617945
42354,42354,319,0,593.3543282,37344,16.3,0,0.12539185
41604,41604,453,1,531.6043139,22917,52.3,0,0
95334,95334,16330,0,2256.909332,50740,21,0.0089406,0.702694427
41560,41560,356,1,532.7663885,33393,40.4,0,0
41548,41548,808,1,531.2867592,25813,25.4,0,0
81090,81090,1075,1,1260.197677,43086,11.8,0,0.197209302
24147,24147,1149,0,539.5118823,39844,14,0.001740644,0.066144473
24831,24831,152,1,535.0933068,18603,49.3,0.144736842,0
40460,40460,923,1,544.6977191,25081,19.6,0,0
65648,65648,6406,1,818.3178669,56779,9.9,0.002497658,0.036996566
93601,93601,2457,1,2201.98602,61466,7.2,0,0.036630037
95131,95131,29660,0,2320.785593,108366,7.3,0.019015509,0.14120027
95150,95131,29660,0,2320.785593,108366,7.3,0.019015509,0.14120027
95161,95131,29660,0,2320.785593,108366,7.3,0.019015509,0.14120027
95101,95131,29660,0,2320.785593,108366,7.3,0.019015509,0.14120027
94040,94040,33958,0,2331.644068,101912,8.5,0.021585488,0.183461924
64748,64748,1246,1,858.6737117,30156,24.7,0.001605136,0.053772071
24603,24603,1118,1,531.4586495,30825,16.4,0,0
65682,65682,2242,1,854.487474,40431,17,0.002676182,0.003568243
23130,23130,215,1,637.8133317,70114,5.1,0,0.013953488
94041,94041,13551,0,2331.141681,88810,11.3,0.033724448,0.255626891
94042,94041,13551,0,2331.141681,88810,11.3,0.033724448,0.255626891
94085,94085,23964,0,2327.819996,92489,13.6,0.028459356,0.374770489
94088,94085,23964,0,2327.819996,92489,13.6,0.028459356,0.374770489
23168,23168,6687,1,621.3075312,89038,6.6,0.209211904,0.015702109
63655,63655,1535,1,698.8550647,37778,20.4,0,0
63632,63655,1535,1,698.8550647,37778,20.4,0,0
84781,84781,139,1,1862.670977,94107,0,0,0
67031,67031,2765,1,1027.979308,55391,16.6,0,0.001446655
67146,67146,2066,1,1001.036672,45742,13.2,0.032913843,0.035333979
23021,23021,356,1,634.468959,84188,0,0.168539326,0
81055,81055,1429,1,1407.956651,44875,17.5,0,0.120363891
41859,41859,369,1,533.3760886,28750,19,0,0
23154,23061,20568,1,630.579639,65256,6.4,0.116248541,0.026351614
23178,23061,20568,1,630.579639,65256,6.4,0.116248541,0.026351614
23190,23061,20568,1,630.579639,65256,6.4,0.116248541,0.026351614
23061,23061,20568,1,630.579639,65256,6.4,0.116248541,0.026351614
23003,23061,20568,1,630.579639,65256,6.4,0.116248541,0.026351614
23155,23061,20568,1,630.579639,65256,6.4,0.116248541,0.026351614
40434,40434,88,1,540.4712479,-,0,0,0
95388,95388,14410,0,2250.641954,42677,24.7,0.019916724,0.698959056
41636,41636,936,1,533.7022814,28859,17,0,0
95054,95054,23914,0,2324.682272,116855,6.7,0.051183407,0.117922556
95056,95054,23914,0,2324.682272,116855,6.7,0.051183407,0.117922556
23120,23120,6698,1,596.002061,119656,1.4,0.07718722,0.023290534
63620,63620,1323,1,714.9421123,31367,31.5,0.083144369,0
42441,42441,1606,1,612.039854,48350,19.3,0.009339975,0.00747198
89001,89001,1067,1,1960.585826,48068,15.7,0,0.11059044
42320,42320,8539,1,592.1231067,40716,27.3,0.055041574,0.039934419
24731,24731,275,1,538.1647091,58750,21.1,0,0
67013,67013,2748,1,1009.993574,46949,13.9,0.002911208,0.030567686
65713,65713,2226,1,801.962846,41729,17,0,0.038185085
42436,42436,1045,1,614.7283015,58634,2.1,0.006698565,0.004784689
95324,95324,7733,0,2265.387302,51286,9.7,0.002198371,0.183369973
63666,63666,214,1,726.4097288,37308,24.3,0.028037383,0
95164,95134,16811,0,2323.833467,114757,7.3,0.044197252,0.178514068
95134,95134,16811,0,2323.833467,114757,7.3,0.044197252,0.178514068
42450,42450,3785,1,617.1935922,36612,21.1,0.140554822,0.016380449
41861,41861,125,1,533.0863469,24554,0,0,0
41566,41566,791,1,534.6197031,24881,25.5,0,0
41562,41562,3085,1,534.549959,31467,20.1,0,0.00713128
23237,23237,21501,0,603.5461861,53152,11.8,0.219059579,0.139202828
23297,23237,21501,0,603.5461861,53152,11.8,0.219059579,0.139202828
95152,95132,41222,0,2318.507704,98026,9.3,0.02602979,0.162389016
95132,95132,41222,0,2318.507704,98026,9.3,0.02602979,0.162389016
24504,24504,10525,0,564.721253,29935,25,0.547268409,0.022327791
24963,24963,3851,1,542.5650443,38085,16,0,0.020773825
41524,41524,289,1,535.0476735,23819,9,0,0
81020,81020,955,1,1386.585212,42578,15.5,0,0.343455497
94089,94089,20476,0,2327.322204,88797,8.7,0.02173276,0.189001758
66762,66762,24889,0,888.0171464,35351,26,0.028325766,0.048776568
23832,23832,32647,0,600.0514958,77378,6.4,0.283701412,0.075504641
41367,41367,221,1,534.6232982,34659,0,0,0
94043,94043,29280,0,2330.957224,100844,6.1,0.020423497,0.196960383
94035,94043,29280,0,2330.957224,100844,6.1,0.020423497,0.196960383
94039,94043,29280,0,2330.957224,100844,6.1,0.020423497,0.196960383
81073,81073,1856,1,1279.760436,35735,18.7,0.030711207,0.058189655
24747,24747,2979,1,536.9247477,33209,21.7,0.001678416,0
24868,24868,1345,1,537.3243543,31400,38.3,0.368773234,0
63755,63755,25175,0,679.3522053,52951,10.2,0.017715988,0.018113208
63779,63755,25175,0,679.3522053,52951,10.2,0.017715988,0.018113208
65770,65770,2620,1,835.6933427,44022,10.1,0,0.028625954
65645,65770,2620,1,835.6933427,44022,10.1,0,0.028625954
24175,24175,9395,1,553.434968,64250,5,0.015220862,0.006705695
24122,24122,1589,1,555.4981077,57500,4,0.033983638,0.008810573
65570,65570,711,1,776.2315471,45170,8.8,0,0.012658228
23405,23405,1001,1,650.0760927,36964,19.1,0.328671329,0.014985015
42372,42372,1647,1,604.6459743,36856,13.6,0.015179114,0.002428658
23025,23025,232,1,635.812202,71181,0,0.538793103,0
62995,62995,5148,1,653.3225031,40925,15.6,0.185897436,0.032828283
41660,41660,668,1,535.5920298,18859,42.5,0,0
65661,65661,2130,1,850.1398776,29811,27.5,0.010798122,0.011737089
66757,66757,3365,0,933.9153547,39250,15.8,0.002080238,0.026745914
24083,24083,2617,0,551.9128656,80881,1.1,0.068781047,0.005349637
24811,24811,607,1,534.3368336,22560,45.1,0,0
67844,67844,676,1,1155.627343,41848,7.7,0,0.081360947
81123,81123,1112,1,1435.59703,31538,29,0,0.472122302
84722,84722,650,1,1868.736751,36250,15.1,0,0.004615385
42726,42726,5243,1,578.4473136,34110,22,0.00381461,0.016402823
24736,24736,735,1,538.7030919,36136,20,0.013605442,0.019047619
42413,42413,3662,1,611.2827518,67097,4.6,0.003823048,0.001638449
94306,94306,27094,0,2334.165805,111602,5.2,0.016571935,0.099689968
95312,95312,276,1,2253.674165,51806,28.3,0,0.5
42328,42328,1548,1,597.9841285,41196,12.3,0.006459948,0.023901809
95002,95002,1660,0,2325.537249,73333,14,0.013855422,0.629518072
23056,23056,414,1,633.971317,64491,0,0.053140097,0
23089,23089,5323,1,620.5155198,64734,17.1,0.060492204,0.097501409
41839,41839,1312,1,535.5894974,23000,40,0,0.041920732
42721,42721,4108,1,584.9776661,35988,22.6,0.00097371,0.011197663
95036,95035,69635,0,2321.119092,98899,7.5,0.02319236,0.165721261
95035,95035,69635,0,2321.119092,98899,7.5,0.02319236,0.165721261
41647,41647,1514,1,537.1606229,34792,30.1,0,0
41651,41647,1514,1,537.1606229,34792,30.1,0,0
24853,24853,589,1,537.5790277,23971,43.5,0.235993209,0.01188455
94305,94305,13538,0,2335.945778,51976,19.7,0.05052445,0.13406707
94309,94305,13538,0,2335.945778,51976,19.7,0.05052445,0.13406707
23112,23112,50815,0,599.713808,82858,4.2,0.142438256,0.03725278
23045,23045,22,1,639.3049973,-,54.5,0,0
41772,41772,251,1,534.3081155,35417,41.4,0,0
23307,23307,493,1,652.3334028,26950,19.5,0.231237323,0.0831643
42349,42349,1117,1,590.3124859,34236,33.6,0,0
95315,95315,12381,0,2259.724054,44771,19.2,0.023988369,0.739116388
63766,63766,1367,1,687.8723811,43021,2.4,0,0.002194587
24801,24801,4679,0,536.8893298,27900,31.2,0.195554606,0.029920923
24895,24801,4679,0,536.8893298,27900,31.2,0.195554606,0.029920923
24829,24801,4679,0,536.8893298,27900,31.2,0.195554606,0.029920923
65617,65617,2168,1,828.3295785,41436,37.8,0.002306273,0.026752768
95306,95306,952,1,2222.545931,39219,28.3,0,0.086134454
41526,41526,104,0,535.9962854,14559,0,0,0
67131,67131,191,1,997.0028972,51250,16.8,0,0
94304,94304,3688,0,2335.961509,101932,5.8,0.027928416,0.054501085
95313,95313,1006,1,2275.114531,35476,19.4,0,0.432405567
23109,23109,2595,1,638.7061391,66250,22.9,0.127938343,0.04238921
24503,24503,18678,0,565.7943014,64833,7.1,0.093907271,0.018203234
67008,67008,517,1,989.7931917,45313,13.7,0,0.067698259
65662,65662,1453,1,796.8282993,39761,24,0,0.014452856
65725,65725,2635,1,824.551384,38828,23,0,0.021252372
41390,41390,61,1,538.2230491,8295,100,0,0
41554,41554,1081,1,536.5169027,27240,33.1,0,0
94062,94062,27014,0,2341.324758,126557,5.1,0.0089213,0.16076849
67870,67870,1569,1,1198.836303,51188,19.7,0,0.364563416
42757,42757,2746,1,568.278567,47045,13.5,0.003277495,0.006190823
24848,24848,175,1,528.853828,9673,59.4,0.12,0
24871,24871,234,1,530.582224,19844,32.1,0,0
24878,24878,453,1,533.153638,22981,43.5,0.110375276,0
24888,24888,217,1,533.185322,50208,21.7,0.004608295,0
62912,62912,1210,1,661.3052318,38750,18.5,0.019008264,0.012396694
67112,67112,227,1,1066.838591,39688,14.1,0,0.035242291
24729,24729,140,1,539.2693363,23884,57.9,0,0
67865,67865,1021,1,1143.245333,45588,12.9,0.009794319,0.114593536
94301,94301,16927,0,2335.190035,134907,6.5,0.014355763,0.060554144
67159,67159,115,1,1060.652969,41000,5.2,0,0
62952,62952,3231,1,667.7752262,35313,21.1,0.003404519,0.051067781
24733,24733,659,1,539.4033307,19034,50.8,0,0
41666,41666,1083,1,537.2250102,32026,50.9,0,0
41348,41348,1473,1,537.9136974,26587,28.7,0,0
67142,67142,431,1,1057.734901,44844,2.8,0,0.025522042
24844,24844,2080,1,539.1005164,29000,26.8,0.000480769,0
94303,94303,47159,0,2333.926436,89464,11.8,0.091732225,0.405140058
94302,94303,47159,0,2333.926436,89464,11.8,0.091732225,0.405140058
23119,23119,243,1,640.076023,74659,0,0,0
84757,84757,743,1,1849.824256,57500,8.6,0,0
42370,42370,0,1,592.9818078,-,-,#DIV/0!,#DIV/0!
23234,23234,44202,0,606.2982646,46532,17.1,0.521831591,0.176462604
42350,42350,1476,1,604.3988263,40347,15,0.001355014,0.016937669
63633,63633,756,1,731.8512883,21908,38.2,0.013227513,0.088624339
95303,95303,1019,1,2254.403266,44792,14.2,0.007850834,0.408243376
94025,94025,40945,0,2337.020098,119095,6.7,0.043106606,0.168762975
94026,94025,40945,0,2337.020098,119095,6.7,0.043106606,0.168762975
40448,40448,0,1,554.9442693,-,-,#DIV/0!,#DIV/0!
63654,63654,553,1,726.4736241,55536,4.9,0,0.016274864
23408,23408,32,1,651.7844089,-,43.8,0,0
41643,41643,296,1,538.9418303,83011,22,0,0
62906,62906,6833,0,666.4190202,43132,21.1,0.011707888,0.030147812
81323,81323,4959,1,1590.248941,49575,16.9,0,0.085702763
42762,42762,465,1,584.6970413,55500,23.7,0,0
66763,66763,3380,0,889.2114778,42813,14.6,0,0.068639053
23128,23128,1173,1,635.9100452,98750,1.7,0.024722933,0
94027,94027,7230,0,2337.921504,236912,4,0.001521438,0.049100968
40437,40437,5498,1,553.8560432,38603,26.4,0.000545653,0.013641324
23413,23413,1242,1,654.3649697,48750,8.1,0.397745572,0.066827697
67118,67118,740,1,1039.580371,61000,14,0,0
23011,23011,1776,1,625.7525943,53973,0.6,0.370495495,0.050675676
24881,24881,459,1,537.7687513,34917,34.6,0,0
40419,40419,4584,1,551.0209511,30213,27.5,0.00109075,0.008071553
24572,24572,15659,0,569.2891083,42301,10.7,0.227856185,0.02337314
25922,25922,231,1,542.6848869,65417,16.5,0,0
41631,41631,1443,1,539.1207223,31838,17.9,0,0
84533,84533,157,1,1677.254449,42667,31.8,0,0
62982,62982,1352,1,636.4509727,20987,45.9,0.00591716,0.022189349
42784,42784,2272,1,574.6389665,35145,32.6,0.011443662,0.013204225
65501,65501,222,1,753.6072226,28750,11.7,0,0
94061,94061,37667,0,2339.786954,81907,7,0.013274219,0.396474367
67065,67065,173,1,1073.664716,57500,0,0,0.080924855
94019,94019,18382,0,2351.278527,103378,4.7,0.018115548,0.279458166
94018,94019,18382,0,2351.278527,103378,4.7,0.018115548,0.279458166
62985,62985,1233,1,649.2768163,34833,8.9,0.115977291,0.01946472
41317,41317,180,1,539.728107,25917,13.3,0,0
42764,42764,297,1,569.9405445,46111,14.1,0,0
24714,24714,121,1,544.2753754,45156,18.5,0,0
24712,24712,1822,0,542.2810238,39286,18,0.04884742,0.013721186
41619,41619,489,1,540.5205862,30833,29.9,0,0
41630,41630,1350,1,538.9217051,31473,25.3,0,0
67349,67349,1086,1,963.550977,39211,15.3,0.014732965,0.042357274
66740,66740,440,1,920.8994016,55000,8,0,0.034090909
62919,62919,1021,1,634.7113281,43077,21.3,0.021547502,0.049951028
81102,81101,15330,0,1450.020978,30876,28.4,0.019178082,0.46640574
81101,81101,15330,0,1450.020978,30876,28.4,0.019178082,0.46640574
24843,24843,107,1,539.8066161,9659,44.9,0,0
64769,64769,502,1,885.6690691,35688,21.6,0,0.017928287
40488,40447,7959,1,545.8934609,24274,27,0,0.009800226
40447,40447,7959,1,545.8934609,24274,27,0,0.009800226
95363,95363,26087,0,2280.150023,53466,19.2,0.067274888,0.586077357
24984,24984,219,1,553.0146135,34813,8.7,0,0
24816,24816,109,1,538.7419669,26250,11,0,0
23236,23236,26998,0,604.3468734,73270,8.3,0.205644863,0.083117268
24918,24918,1601,1,548.9568293,38214,7.4,0,0
23076,23076,791,1,640.6867192,51951,0,0.195954488,0.003792668
24828,24828,820,1,540.238735,21875,35.9,0,0
93623,93623,58,1,2197.893558,24009,0,0,0
41502,41501,24082,1,538.8274539,36243,22.7,0.016568391,0.014159953
41501,41501,24082,1,538.8274539,36243,22.7,0.016568391,0.014159953
40009,40009,1546,1,561.3414388,36219,9.2,0,0
65635,65635,619,1,847.0159871,50000,15.9,0.006462036,0.021001616
62931,62931,1404,1,639.2959379,43060,14.3,0,0.005698006
62955,62931,1404,1,639.2959379,43060,14.3,0,0.005698006
67110,67110,8050,0,1009.597707,70406,4,0,0.031428571
67877,67877,2273,1,1191.211885,61000,6.4,0,0.265728113
65710,65710,1449,1,833.8770268,53984,11.8,0.002760524,0
66776,66776,1200,1,926.697564,46506,16.5,0,0.0175
24872,24872,874,1,538.0974832,17656,41.4,0,0
42754,42754,15332,1,584.7806121,31896,24.5,0.013435951,0.010761805
42755,42754,15332,1,584.7806121,31896,24.5,0.013435951,0.010761805
41640,41640,1113,1,540.8865102,26848,37.1,0,0.029649596
24536,24536,158,1,567.0640068,58026,29.1,0,0
40481,40481,351,1,544.9399642,48839,30.2,0,0
94064,94063,31881,0,2338.745438,54003,20.5,0.029296446,0.723346194
94063,94063,31881,0,2338.745438,54003,20.5,0.029296446,0.723346194
23114,23114,18259,0,605.1016279,86314,5.4,0.096281286,0.032915275
65644,65644,2534,1,817.9626479,42271,12.7,0,0.016969219
25820,25820,577,1,545.2240283,26563,48.9,0,0
23231,23231,35254,0,610.5926739,54254,15.7,0.604158393,0.027542974
42456,42456,1223,1,616.7090536,47931,12.4,0,0.01635323
95338,95338,11075,1,2213.390761,47692,17.1,0.009119639,0.086139955
41557,41557,1809,1,541.2519917,43777,17,0,0
42463,42463,117,1,625.4398277,26875,27.4,0,0
65543,65543,469,1,784.9814451,40634,9.8,0,0
42404,42404,2948,1,624.3736946,46463,9.7,0.006784261,0.011533243
23354,23354,315,1,654.0091006,101635,3.5,0,0.333333333
23068,23068,302,1,640.9572584,56250,0,0,0
95380,95380,41069,0,2264.091263,39743,24.4,0.020088144,0.474761986
95381,95380,41069,0,2264.091263,39743,24.4,0.020088144,0.474761986
25971,25971,1201,1,544.7116004,53958,10.4,0,0.019983347
64766,64759,8574,0,872.3933442,42759,23.5,0.002915792,0.018661068
64759,64759,8574,0,872.3933442,42759,23.5,0.002915792,0.018661068
23050,23050,806,1,637.6062953,57055,4.6,0.079404467,0
67120,67120,1650,1,1016.508339,92105,1.9,0,0.058787879
67134,67134,324,1,1081.631501,39375,9.3,0,0.037037037
23064,23064,161,1,642.8736592,160509,0,0,0
24090,24090,4485,1,559.6356009,69818,6.3,0.035451505,0.010033445
24127,24127,4214,1,554.9299524,44112,12.1,0.002373042,0
23066,23066,534,1,643.0696798,62500,1.3,0,0
23040,23040,4125,1,590.7229699,46977,12.1,0.395878788,0
42460,42459,4613,1,633.4564901,38777,21.8,0.068068502,0.004335573
42459,42459,4613,1,633.4564901,38777,21.8,0.068068502,0.004335573
23249,23224,36897,0,609.3154585,32725,34.4,0.662059246,0.185841667
23224,23224,36897,0,609.3154585,32725,34.4,0.662059246,0.185841667
41539,41539,1717,1,540.5526623,33125,21.7,0,0
65632,65632,2639,1,808.5326285,42191,18,0.013262599,0.029935582
24862,24862,503,1,539.7603247,28750,15.9,0,0
23035,23035,1339,1,641.0212866,48289,7.2,0.068707991,0.029126214
